"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2017462";"";"None";"437.97";"1";"5.46";"23";"CCCCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"14.51";"0.28";"0.90";"13.05";"0";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL393056";"";"None";"257.29";"0";"1.37";"28";"CNC(=O)c1ccc2[nH]c3c(c2c1)C(C)CNC3=O";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"19.13";"0.35";"3.55";"6.65";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL2312652";"";"None";"481.38";"0";"2.52";"19";"CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"9.40";"0.19";"2.00";"4.05";"0";"CHEMBL2319699";"Inhibition of MAPKAP-K2 (unknown origin) in presence of ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2312649";"";"None";"520.51";"1";"4.64";"15";"CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"8.69";"0.18";"-0.12";"5.29";"0";"CHEMBL2319699";"Inhibition of MAPKAP-K2 (unknown origin) in presence of ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL245296";"";"None";"350.37";"0";"2.70";"26";"O=C(COc1ccc2[nH]c3c(c2c1)CCNC3C(=O)O)c1ccccc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"17.01";"0.31";"3.26";"6.52";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL248525";"";"None";"275.31";"0";"0.78";"82";"COc1ccc2[nH]c3c(c2c1)CC(CN)NC3C(=O)O";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"18.99";"0.36";"4.45";"5.21";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL248512";"";"None";"260.29";"0";"1.46";"52";"COc1ccc2c(c1)c1c(n2C)C(C(=O)O)NCC1";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL248333";"";"None";"376.42";"0";"3.23";"56";"CC(=O)Nc1cccc(NC(=O)c2ccc3[nH]c4c(c3c2)C(C)CNC4=O)c1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"14.23";"0.26";"2.13";"5.20";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL396163";"";"None";"256.26";"0";"2.51";"37";"COC(=O)c1nccc2c1[nH]c1ccc(OC)cc12";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL395132";"";"None";"260.29";"0";"1.54";"36";"COC(=O)C1NCCc2c1[nH]c1ccc(OC)cc21";"IC50";"'='";"47000.0";"nM";"4.33";"";"";"UO_0000065";"16.63";"0.31";"2.79";"6.83";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL280224";"";"None";"242.23";"0";"2.42";"38";"COc1ccc2[nH]c3c(C(=O)O)nccc3c2c1";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL550260";"";"None";"331.44";"0";"2.53";"22";"COc1ccc2sc3c(c2c1)NC[C@@H](CN1CCCC1)NC3=O";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL404908";"";"None";"306.32";"0";"2.03";"2";"O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CCNC3=O";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"18.84";"0.34";"3.74";"7.59";"0";"CHEMBL933195";"Inhibition of MK2 by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142274";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";""
"CHEMBL555205";"";"None";"277.35";"0";"1.39";"18";"COc1ccc2sc3c(c2c1)NC[C@@H](CN)NC3=O";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"20.14";"0.40";"4.20";"7.31";"0";"CHEMBL1063346";"Inhibition of MK2 in human U937 cells assessed as blockade of LPS-stimulated TNFalpha production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308006";""
"CHEMBL248313";"";"None";"270.30";"0";"0.92";"58";"COc1ccc2[nH]c3c(c2c1)CCNC3c1nn[nH]n1";"IC50";"'='";"130000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL3706766";"";"None";"253.26";"0";"2.12";"2b";"N#Cc1c(N)cc2c(c1N)Cc1ccc(O)cc1O2";"IC50";"'='";"1080.0";"nM";"5.97";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837481";"Inhibition of TNFalpha expression in U937 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142035";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308006";""
"CHEMBL3706789";"";"None";"317.31";"0";"2.33";"1b";"N#Cc1c(N)cc2c(c1N)C(C(C#N)C#N)c1ccc(O)cc1O2";"IC50";"'='";"12800.0";"nM";"4.89";"";"";"UO_0000065";"15.42";"0.28";"2.56";"3.20";"0";"CHEMBL832345";"Concentration of 50% inhibition by compound towards mitogen activated protein kinase -activated protein kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142035";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL553397";"";"None";"278.33";"0";"1.43";"13";"COc1ccc2sc3c(c2c1)NC[C@@H](CO)NC3=O";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"22.99";"0.46";"4.97";"9.06";"0";"CHEMBL1063346";"Inhibition of MK2 in human U937 cells assessed as blockade of LPS-stimulated TNFalpha production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308006";""
"CHEMBL541448";"";"None";"368.46";"0";"4.03";"26";"COc1cccc(COc2ccc3sc4c(c3c2)NC[C@@H](C)NC4=O)c1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"18.89";"0.37";"2.93";"11.68";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL374177";"";"None";"305.34";"0";"2.74";"19";"O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(O)cc4)c3)cc21";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"25.15";"0.46";"4.94";"9.84";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL562002";"";"None";"381.50";"0";"3.57";"24";"COc1ccc2sc3c(c2c1)NC[C@@H](CN(C)Cc1ccccc1)NC3=O";"IC50";"'='";"1910.0";"nM";"5.72";"";"";"UO_0000065";"14.99";"0.29";"2.15";"10.67";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL3706779";"";"None";"269.26";"0";"1.83";"2l";"N#Cc1c(N)cc2c(c1N)Cc1ccc(O)c(O)c1O2";"IC50";"'='";"6920.0";"nM";"5.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837481";"Inhibition of TNFalpha expression in U937 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142035";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308006";""
"CHEMBL199299";"";"None";"333.35";"0";"3.28";"29";"COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL865814";"Inhibitory activity against MAPKAP2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148568";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL555205";"";"None";"277.35";"0";"1.39";"18";"COc1ccc2sc3c(c2c1)NC[C@@H](CN)NC3=O";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"29.93";"0.60";"6.91";"10.87";"0";"CHEMBL1063344";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL549915";"";"None";"374.47";"0";"4.36";"35";"Cc1ccncc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"22.17";"0.42";"3.94";"12.41";"0";"CHEMBL1061558";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL557318";"";"None";"272.33";"0";"3.19";"12";"C[C@@H]1CNc2c(sc3ccc4occc4c23)C(=O)N1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"28.63";"0.56";"4.61";"14.36";"0";"CHEMBL1061558";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL551717";"";"None";"340.33";"0";"3.39";"45";"Cc1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-]";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1051583";"Inhibition of human MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152438";"1";"Scientific Literature";"J Med Chem";"2009";"None";""
"CHEMBL1233942";"";"None";"388.45";"0";"2.91";"16A";"CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)cc3-2)C1";"IC50";"'<'";"3.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1805885";"Inhibition of human MK2 using biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1801379";"";"None";"367.33";"0";"4.65";"10H";"O=C1NCc2[nH]c3c(ccc4cnc(-c5ccccc5C(F)(F)F)cc43)c21";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"16.46";"0.31";"1.40";"10.46";"0";"CHEMBL1805901";"Inhibition of human MK2 using hsp27 peptide biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800003";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1801392";"";"None";"466.59";"0";"4.44";"16C";"O=C1NCCCc2[nH]c3c(ccc4cnc(/C=C/c5cccc(CCN6CCOCC6)c5)cc43)c21";"IC50";"'='";"172.0";"nM";"6.76";"";"";"UO_0000065";"14.50";"0.26";"2.32";"9.63";"0";"CHEMBL1805901";"Inhibition of human MK2 using hsp27 peptide biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800003";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1801385";"";"None";"452.56";"0";"4.05";"13C";"O=C1NCCc2[nH]c3c(ccc4cnc(/C=C/c5cccc(CCN6CCOCC6)c5)cc43)c21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1805903";"Inhibition of MK2 in human THP-1 cells assessed as inhibition of anisomycin stimulated ser78-hsp27 phosphorylation after 10 mins by FACS analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800003";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL1801297";"";"None";"346.39";"0";"2.53";"23D";"COc1ccc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NCC4)cc1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"18.96";"0.35";"4.04";"8.22";"0";"CHEMBL1805885";"Inhibition of human MK2 using biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1783564";"";"None";"335.44";"0";"3.21";"4g";"Nc1ncc(-c2ccccc2)nc1CNC(=S)Nc1ccccc1";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"12.82";"0.24";"1.09";"5.67";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL1801195";"";"None";"390.44";"0";"2.55";"10B";"COCCOc1cncc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NCC3)c1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"14.78";"0.27";"3.22";"6.47";"0";"CHEMBL1805887";"Inhibition of MK2 mediated anisomycin-stimulated hsp27 phosphorylation in human THP-1 cells by fluorometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL1801382";"";"None";"374.40";"0";"3.05";"10K";"COCCOc1cncc(-c2cc3c(ccc4c5c([nH]c43)CNC5=O)cn2)c1";"IC50";"'='";"1680.0";"nM";"5.78";"";"";"UO_0000065";"15.42";"0.28";"2.72";"6.48";"0";"CHEMBL1805903";"Inhibition of MK2 in human THP-1 cells assessed as inhibition of anisomycin stimulated ser78-hsp27 phosphorylation after 10 mins by FACS analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800003";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL1783571";"";"None";"335.86";"0";"3.32";"5d";"CC(C)c1ccc(NC(=S)NCc2nc(Cl)cnc2N)cc1";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"16.63";"0.35";"2.27";"7.36";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL100818";"";"None";"262.33";"0";"2.45";"11";"COc1ccc2sc3c(c2c1)NC[C@H](C)NC3=O";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"20.66";"0.41";"2.97";"10.76";"0";"CHEMBL1063346";"Inhibition of MK2 in human U937 cells assessed as blockade of LPS-stimulated TNFalpha production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153489";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308006";""
"CHEMBL1783682";"";"None";"353.84";"0";"2.22";"8c";"COc1ccc(NC(=S)NCc2nc(Cl)cnc2N)cc1OC";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"12.43";"0.26";"2.18";"4.66";"0";"CHEMBL1786602";"Inhibition of MK2 using biotin-LCAYSRALSRQLSSGVSEIRH substrate";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL1801277";"";"None";"359.40";"0";"3.80";"13C";"O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"17.53";"0.32";"2.50";"10.91";"0";"CHEMBL1805887";"Inhibition of MK2 mediated anisomycin-stimulated hsp27 phosphorylation in human THP-1 cells by fluorometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL403286";"";"None";"542.67";"1";"4.05";"27";"CC1CNC(=O)c2cc3ccc(C(=O)Nc4nc(C(=O)NC5CCN(Cc6ccccc6)CC5)cs4)cc3n21";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"14.83";"0.28";"4.00";"7.43";"0";"CHEMBL949020";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143865";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";""
"CHEMBL396314";"";"None";"322.36";"0";"3.02";"19";"O=C(O)C1NCCc2c1[nH]c1ccc(OCc3ccccc3)cc21";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"15.26";"0.28";"1.90";"6.62";"0";"CHEMBL922889";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL246695";"";"None";"398.26";"0";"4.03";"45";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4ccccc4Br)cc3c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL1801303";"";"None";"389.43";"0";"2.30";"26A";"CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)nc3-2)C1";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"19.18";"0.35";"5.17";"10.10";"0";"CHEMBL1805885";"Inhibition of human MK2 using biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
